<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.SBER:SMAL,1,20230706,104000,243.8700000,243.8700000,243.8700000,243.8700000,2
MOEX.SBER:SMAL,1,20230706,105700,243.0000000,243.0000000,243.0000000,243.0000000,1
MOEX.SBER:SMAL,1,20230706,105800,243.7900000,243.7900000,243.7900000,243.7900000,1
MOEX.SBER:SMAL,1,20230706,111800,240.2000000,240.2000000,240.1800000,240.1800000,24
MOEX.SBER:SMAL,1,20230706,113400,243.6700000,243.6700000,243.6700000,243.6700000,5
MOEX.SBER:SMAL,1,20230706,113900,240.3600000,240.3600000,240.3600000,240.3600000,1
MOEX.SBER:SMAL,1,20230706,121800,241.5600000,241.5600000,241.5600000,241.5600000,8
MOEX.SBER:SMAL,1,20230706,151700,241.5600000,241.5600000,241.5600000,241.5600000,2
MOEX.SBER:SMAL,1,20230706,163000,240.8100000,240.8100000,240.2600000,240.2600000,32
MOEX.SBER:SMAL,1,20230706,164900,240.6400000,240.6400000,240.6400000,240.6400000,2
MOEX.SBER:SMAL,1,20230706,171800,240.7600000,240.7600000,240.7600000,240.7600000,2
MOEX.SBER:SMAL,1,20230706,174400,240.5600000,240.5600000,240.2600000,240.2600000,5
MOEX.SBER:SMAL,1,20230706,181600,240.3300000,240.3300000,240.3000000,240.3000000,20
MOEX.SBER:SMAL,1,20230707,101500,240.3000000,240.3000000,240.3000000,240.3000000,4
MOEX.SBER:SMAL,1,20230707,102600,241.5600000,241.5600000,241.5600000,241.5600000,1
MOEX.SBER:SMAL,1,20230707,111100,241.1500000,241.1500000,240.7900000,240.7900000,5
MOEX.SBER:SMAL,1,20230707,114000,240.9200000,240.9200000,240.9200000,240.9200000,1
MOEX.SBER:SMAL,1,20230707,114400,241.5500000,241.5600000,241.5500000,241.5600000,2
MOEX.SBER:SMAL,1,20230707,120200,240.9200000,240.9200000,240.2000000,240.2000000,26
MOEX.SBER:SMAL,1,20230707,121600,241.5600000,241.5600000,241.5600000,241.5600000,4
MOEX.SBER:SMAL,1,20230707,132000,241.5600000,241.5600000,241.5600000,241.5600000,7
MOEX.SBER:SMAL,1,20230707,135300,241.6000000,242.2500000,241.6000000,242.2500000,2
MOEX.SBER:SMAL,1,20230707,135400,241.6000000,241.6000000,241.6000000,241.6000000,1
MOEX.SBER:SMAL,1,20230707,150400,241.9200000,241.9200000,241.9200000,241.9200000,1
MOEX.SBER:SMAL,1,20230707,155400,241.2600000,241.2600000,241.2600000,241.2600000,9
MOEX.SBER:SMAL,1,20230707,170300,241.1000000,241.1000000,241.1000000,241.1000000,2
MOEX.SBER:SMAL,1,20230707,180800,241.5000000,241.5000000,240.7500000,240.7500000,46
MOEX.SBER:SMAL,1,20230707,194600,240.0000000,240.0000000,240.0000000,240.0000000,4
MOEX.SBER:SMAL,1,20230707,195000,240.7600000,240.7600000,240.7600000,240.7600000,4
MOEX.SBER:SMAL,1,20230707,211400,242.3000000,242.4000000,242.3000000,242.4000000,2
MOEX.SBER:SMAL,1,20230710,101000,251.0000000,251.0000000,251.0000000,251.0000000,1
MOEX.SBER:SMAL,1,20230710,104700,246.6600000,246.6600000,246.0300000,246.0300000,20
MOEX.SBER:SMAL,1,20230710,113400,246.0600000,247.3700000,245.7800000,247.3700000,4
MOEX.SBER:SMAL,1,20230710,114000,245.7800000,245.7800000,245.7800000,245.7800000,1
MOEX.SBER:SMAL,1,20230710,115100,247.3700000,247.3700000,247.3700000,247.3700000,1
MOEX.SBER:SMAL,1,20230710,121500,247.1900000,247.1900000,247.1900000,247.1900000,3
MOEX.SBER:SMAL,1,20230710,123300,246.8800000,246.8800000,246.8800000,246.8800000,3
MOEX.SBER:SMAL,1,20230710,141400,246.8800000,246.8800000,246.8800000,246.8800000,3
MOEX.SBER:SMAL,1,20230710,154000,246.7900000,246.7900000,246.7900000,246.7900000,1
MOEX.SBER:SMAL,1,20230710,154100,246.5000000,246.5000000,246.5000000,246.5000000,1
MOEX.SBER:SMAL,1,20230710,154800,246.8900000,246.9400000,246.8900000,246.9400000,9
MOEX.SBER:SMAL,1,20230710,162200,245.8700000,245.8700000,245.8700000,245.8700000,2
MOEX.SBER:SMAL,1,20230710,170100,246.3500000,246.3500000,246.3500000,246.3500000,1
MOEX.SBER:SMAL,1,20230710,172200,246.9100000,247.0900000,246.9100000,247.0900000,8
MOEX.SBER:SMAL,1,20230710,172600,247.1000000,247.1000000,247.1000000,247.1000000,1
MOEX.SBER:SMAL,1,20230710,180200,247.6000000,247.6000000,247.6000000,247.6000000,1
MOEX.SBER:SMAL,1,20230710,180500,247.5200000,247.5200000,246.1700000,246.1700000,56
MOEX.SBER:SMAL,1,20230710,182200,247.7800000,247.7800000,247.7800000,247.7800000,1
MOEX.SBER:SMAL,1,20230710,183300,247.1300000,247.1300000,246.4100000,246.4100000,4
MOEX.SBER:SMAL,1,20230710,191000,247.5900000,247.5900000,247.5900000,247.5900000,1
MOEX.SBER:SMAL,1,20230710,194300,247.9800000,247.9900000,247.9800000,247.9900000,9
MOEX.SBER:SMAL,1,20230710,194400,247.9900000,247.9900000,247.9900000,247.9900000,7
MOEX.SBER:SMAL,1,20230711,101400,251.6400000,251.6400000,251.6400000,251.6400000,1
MOEX.SBER:SMAL,1,20230711,102600,248.0000000,248.0000000,247.7500000,247.7500000,2
MOEX.SBER:SMAL,1,20230711,102800,247.8000000,247.8000000,247.8000000,247.8000000,4
MOEX.SBER:SMAL,1,20230711,110500,249.9200000,249.9200000,249.9200000,249.9200000,1
MOEX.SBER:SMAL,1,20230711,112900,246.9400000,246.9400000,246.5600000,246.5600000,4
MOEX.SBER:SMAL,1,20230711,115500,247.9900000,247.9900000,247.9900000,247.9900000,9
MOEX.SBER:SMAL,1,20230711,121000,248.0000000,248.0000000,248.0000000,248.0000000,8
MOEX.SBER:SMAL,1,20230711,122400,246.6600000,246.6600000,246.0600000,246.0600000,58
MOEX.SBER:SMAL,1,20230711,125000,246.2100000,246.2100000,246.2100000,246.2100000,5
MOEX.SBER:SMAL,1,20230711,131100,247.0000000,247.0000000,247.0000000,247.0000000,4
MOEX.SBER:SMAL,1,20230711,144400,246.5100000,246.5100000,246.5100000,246.5100000,5
MOEX.SBER:SMAL,1,20230711,160200,248.1500000,248.1500000,248.1500000,248.1500000,8
MOEX.SBER:SMAL,1,20230711,175800,248.1500000,248.1500000,248.1500000,248.1500000,2
MOEX.SBER:SMAL,1,20230711,182100,248.0000000,248.0000000,248.0000000,248.0000000,1
MOEX.SBER:SMAL,1,20230711,182400,247.4000000,247.4000000,247.0000000,247.0000000,44
MOEX.SBER:SMAL,1,20230711,191700,248.0000000,248.0000000,248.0000000,248.0000000,4
MOEX.SBER:SMAL,1,20230711,191800,248.0000000,248.0000000,248.0000000,248.0000000,1
MOEX.SBER:SMAL,1,20230711,233300,248.9000000,248.9000000,248.9000000,248.9000000,1
MOEX.SBER:SMAL,1,20230712,103100,249.0000000,249.0000000,249.0000000,249.0000000,1
MOEX.SBER:SMAL,1,20230712,112100,248.0400000,248.0400000,247.8400000,247.8400000,18
MOEX.SBER:SMAL,1,20230712,114300,247.9800000,247.9800000,247.9000000,247.9000000,2
MOEX.SBER:SMAL,1,20230712,114600,248.9900000,248.9900000,248.9900000,248.9900000,1
MOEX.SBER:SMAL,1,20230712,130800,246.9500000,246.9500000,246.9500000,246.9500000,1
MOEX.SBER:SMAL,1,20230712,132000,246.9700000,246.9700000,246.9400000,246.9400000,20
MOEX.SBER:SMAL,1,20230712,143900,249.0000000,249.0000000,249.0000000,249.0000000,1
MOEX.SBER:SMAL,1,20230712,152100,249.0000000,249.0000000,249.0000000,249.0000000,1
MOEX.SBER:SMAL,1,20230712,163500,247.4500000,247.4500000,247.4500000,247.4500000,9
MOEX.SBER:SMAL,1,20230712,180700,247.5300000,247.5300000,247.5300000,247.5300000,8
MOEX.SBER:SMAL,1,20230712,193800,248.0000000,248.0000000,248.0000000,248.0000000,2
MOEX.SBER:SMAL,1,20230712,201000,251.0000000,251.0000000,251.0000000,251.0000000,6
MOEX.SBER:SMAL,1,20230712,212500,251.0100000,251.0100000,251.0100000,251.0100000,1
MOEX.SBER:SMAL,1,20230713,101900,249.9800000,249.9800000,249.9800000,249.9800000,1
MOEX.SBER:SMAL,1,20230713,131600,246.0000000,246.0000000,246.0000000,246.0000000,1
MOEX.SBER:SMAL,1,20230713,133500,248.4700000,248.4700000,248.4700000,248.4700000,1
MOEX.SBER:SMAL,1,20230713,133800,248.4700000,248.4700000,248.4700000,248.4700000,2
MOEX.SBER:SMAL,1,20230713,145900,247.0000000,247.0000000,247.0000000,247.0000000,1
MOEX.SBER:SMAL,1,20230713,150000,245.8800000,245.8800000,245.8800000,245.8800000,2
MOEX.SBER:SMAL,1,20230713,151200,247.0100000,247.0100000,247.0100000,247.0100000,1
MOEX.SBER:SMAL,1,20230713,163800,247.0200000,247.0200000,247.0200000,247.0200000,1
MOEX.SBER:SMAL,1,20230713,164200,245.8500000,245.8500000,245.8500000,245.8500000,1
MOEX.SBER:SMAL,1,20230713,180900,245.7200000,245.7200000,243.5700000,243.5700000,62
MOEX.SBER:SMAL,1,20230713,203400,246.5500000,247.4000000,246.5500000,247.4000000,5
MOEX.SBER:SMAL,1,20230713,211200,247.3900000,247.3900000,247.3900000,247.3900000,5
MOEX.SBER:SMAL,1,20230713,230200,247.4000000,247.4000000,247.4000000,247.4000000,1
MOEX.SBER:SMAL,1,20230713,230400,247.4000000,251.8000000,247.4000000,251.8000000,9
MOEX.SBER:SMAL,1,20230714,103500,243.7200000,243.7200000,243.7200000,243.7200000,4
MOEX.SBER:SMAL,1,20230714,103600,248.7800000,248.7800000,248.7800000,248.7800000,1
MOEX.SBER:SMAL,1,20230714,120100,246.9400000,246.9400000,246.9400000,246.9400000,2
MOEX.SBER:SMAL,1,20230714,131000,245.0200000,245.0200000,245.0200000,245.0200000,9
MOEX.SBER:SMAL,1,20230714,131100,246.0000000,246.0100000,246.0000000,246.0100000,2
MOEX.SBER:SMAL,1,20230714,132700,246.9300000,246.9300000,246.9300000,246.9300000,1
MOEX.SBER:SMAL,1,20230714,142800,246.9300000,246.9300000,246.9300000,246.9300000,1
MOEX.SBER:SMAL,1,20230714,153500,246.9400000,246.9400000,246.9400000,246.9400000,1
MOEX.SBER:SMAL,1,20230714,163700,246.3500000,246.3500000,246.3500000,246.3500000,3
MOEX.SBER:SMAL,1,20230714,173300,245.8700000,245.8700000,245.8700000,245.8700000,1
MOEX.SBER:SMAL,1,20230714,175900,246.0400000,246.0400000,245.5900000,245.5900000,2
MOEX.SBER:SMAL,1,20230714,180300,246.1000000,246.1000000,245.5600000,245.6100000,74
MOEX.SBER:SMAL,1,20230714,181200,246.1800000,246.1800000,246.1800000,246.1800000,1
MOEX.SBER:SMAL,1,20230714,181300,246.1600000,246.1600000,246.1600000,246.1600000,4
MOEX.SBER:SMAL,1,20230714,222200,247.9900000,247.9900000,247.9900000,247.9900000,1
MOEX.SBER:SMAL,1,20230717,130500,246.0000000,246.0000000,246.0000000,246.0000000,3
MOEX.SBER:SMAL,1,20230717,132300,245.0000000,245.0000000,245.0000000,245.0000000,2
MOEX.SBER:SMAL,1,20230717,143000,244.5000000,244.5000000,244.5000000,244.5000000,2
MOEX.SBER:SMAL,1,20230717,153800,244.2300000,244.2300000,244.2300000,244.2300000,2
MOEX.SBER:SMAL,1,20230717,154100,244.2300000,244.2300000,244.2300000,244.2300000,2
MOEX.SBER:SMAL,1,20230717,154200,244.2300000,244.2300000,244.2200000,244.2200000,2
MOEX.SBER:SMAL,1,20230717,154400,244.0600000,244.0600000,244.0600000,244.0600000,1
MOEX.SBER:SMAL,1,20230717,160300,245.4000000,245.4000000,245.4000000,245.4000000,1
MOEX.SBER:SMAL,1,20230717,162000,245.0400000,245.0400000,243.5100000,243.5100000,72
MOEX.SBER:SMAL,1,20230717,183000,245.5000000,245.5000000,245.5000000,245.5000000,7
MOEX.SBER:SMAL,1,20230717,201800,244.1600000,244.1600000,244.1600000,244.1600000,1
MOEX.SBER:SMAL,1,20230718,114800,247.0000000,247.0100000,247.0000000,247.0100000,2
MOEX.SBER:SMAL,1,20230718,153300,247.0500000,247.0500000,247.0500000,247.0500000,1
MOEX.SBER:SMAL,1,20230718,160100,247.2800000,247.2800000,247.2800000,247.2800000,1
MOEX.SBER:SMAL,1,20230718,163600,247.2500000,247.2500000,247.2500000,247.2500000,1
MOEX.SBER:SMAL,1,20230718,165600,247.3500000,247.3500000,247.3500000,247.3500000,1
MOEX.SBER:SMAL,1,20230718,170800,245.8000000,245.8000000,245.8000000,245.8000000,1
MOEX.SBER:SMAL,1,20230718,175600,245.9100000,245.9100000,243.6100000,243.6100000,70
MOEX.SBER:SMAL,1,20230718,192400,247.0000000,247.0000000,247.0000000,247.0000000,1
MOEX.SBER:SMAL,1,20230718,204400,247.0000000,247.0000000,247.0000000,247.0000000,1
